created_time,id,pre_processed_message,message_min_processed,shares,status_type,full_picture,reactions_like,reactions_haha,reactions_wow,reactions_sad,reactions_angry,reactions_love,has_textual_message
2017-06-21T00:31:00+0000,904277726319518_1452188101528475,viv sal ze,ao vivo na sala do ze .,0,shared_story,https://scontent-gru2-2.xx.fbcdn.net/v/t15.5256-10/p1080x2048/19356356_817171498457780_6353621343757402112_n.jpg?_nc_cat=105&_nc_sid=ad6a45&_nc_ohc=ypsZtaLqKO4AX-xCtyu&_nc_ht=scontent-gru2-2.xx&_nc_tp=6&oh=70b8fee8d006df361261e9f28a079dfc&oe=5EAE15C5,1016,1,2,0,0,151,True
2017-06-20T14:33:50+0000,904277726319518_1451654518248500,hoj h vou estar sal ze bat pap jornal jos trajan so acompanh pagin ultrajan ate la,hoje as 21h30 vou estar na `` sala do ze '' batendo um papo com o jornalista jose trajano . e so acompanhar na pagina do ultrajano . ate la !,0,shared_story,https://scontent-gru2-1.xx.fbcdn.net/v/t31.0-8/p720x720/19264637_816494065192190_4725048910420496079_o.jpg?_nc_cat=111&_nc_sid=2d5d41&_nc_ohc=q9Rwm7BCZ4YAX_wTBoG&_nc_ht=scontent-gru2-1.xx&_nc_tp=6&oh=0426786ae3c62cc6039700672098a4c1&oe=5EAF9F52,432,0,1,0,0,38,True
2017-06-10T17:31:52+0000,904277726319518_1441477619266190,constrang decisa tse men result fat diferent presidenc republ ocup eleit faz lembr fras vend sobr olhos justic nao signif apen nao dev interfer direit nao nasc liberdad,o que constrange na decisao do tse e menos o resultado e mais o fato de que ele seria diferente se a presidencia da republica estivesse ocupada por quem foi eleito . faz lembrar aquela frase de que `` a venda sobre os olhos da justica nao significa apenas que nao se deve interferir no direito mas que ele nao nasceu da liberdade '' .,612,mobile_status_update,None,6154,7,13,101,21,321,True
2017-06-05T23:39:37+0000,904277726319518_1435708526509766,pra aind nao leu revist piau liber naoassin acess ensai edica dest mes,pra quem ainda nao leu a revista piaui liberou para os nao-assinantes o acesso ao meu ensaio na edicao deste mes .,586,shared_story,https://scontent-gru2-1.xx.fbcdn.net/v/t45.1600-4/19897312_6073240572096_6478690211596337152_n.png?_nc_ohc=5LImgGyTtHkAX98Lz9Z&_nc_ht=scontent-gru2-1.xx&oh=203564e2f0cdf662d0c123f3a34c5d04&oe=5EAE86F3,3198,6,21,0,2,452,True
2017-06-02T19:58:23+0000,904277726319518_1432376200176332,fals republ revist piau encomend depoiment memor prefeit sao paul transform ensai reflet sobr persistenc mudanc brasil posjunh part experienc pessoal administraca municipal versa onlin aind disponivel so assin revist cheg banc prox dias,a falsa republica a revista piaui me encomendou um depoimento com minhas memorias como prefeito de sao paulo . transformei num ensaio que refletisse sobre as persistencias e mudancas no brasil pos-junho de 2013 a partir de minha experiencia pessoal na administracao municipal . a versao online ainda e disponivel so para assinantes . e a revista chega as bancas nos proximos dias .,571,shared_story,https://scontent-gru2-1.xx.fbcdn.net/v/t45.1600-4/19897312_6073240572096_6478690211596337152_n.png?_nc_ohc=5LImgGyTtHkAX98Lz9Z&_nc_ht=scontent-gru2-1.xx&oh=203564e2f0cdf662d0c123f3a34c5d04&oe=5EAE86F3,4103,2,29,2,0,489,True
2017-05-08T14:52:26+0000,904277726319518_1407628722651080,convid particip brazil forum ocorr nest seman oxford london school of economics inglaterr vou estar painel discut polit educacion brasil excelent oportun debat rum pais,fui convidado para participar do `` brazil forum '' que ocorre nesta semana em oxford e na london school of economics na inglaterra . vou estar no painel que discute politicas educacionais para o brasil . mais uma excelente oportunidade para debatermos os rumos do nosso pais .,130,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t1.0-9/18341851_1407628722651080_6454087267274990908_n.jpg?_nc_cat=110&_nc_sid=2d5d41&_nc_ohc=1SSc4zaYiskAX-Iv7wD&_nc_ht=scontent-gru1-1.xx&oh=b28ebd2882f1621bd54086a252b705a9&oe=5EAD4F21,2428,2,32,0,0,269,True
2017-04-30T00:35:04+0000,904277726319518_1397943573619595, , ,136,added_video,https://scontent-gru2-2.xx.fbcdn.net/v/t15.5256-10/p640x640/18223041_1397948016952484_6234084926371659776_n.jpg?_nc_cat=106&_nc_sid=ad6a45&_nc_ohc=XbBosWSnjt4AX_bR7Fv&_nc_ht=scontent-gru2-2.xx&_nc_tp=6&oh=6c7517791d6ff5b480a26c510041f670&oe=5EAE7DD6,1886,5,11,0,1,628,False
2017-04-22T14:09:40+0000,904277726319518_1391031660977453,mobil morad inov mobil pesso pass consider desloc outr maneir confirm president sindicat reun empres estacion sao paul marcel gait metad qued fatur estacion ver cris ja outr metad relacion maior uso aplic [ uber ] melhor mobil urban form geral aument uso onibus caus faix maior uso biciclet outr lad dess histor dificil perceb liberaca terr bem localiz produca morad maior estacion grav plan diretor zon espec inter social zeis destin program habitacion iptu progress temp funca social dess terr ter ser observ dia men dia conexa tant plan municipal mobil urban quant plan diretor sao paul premi internacional pen moment histor nao favorec debat aprofund,mobilidade e moradia quando se inova em mobilidade as pessoas passam a considerar seus deslocamentos de outra maneira . como confirma o presidente do sindicato que reune as empresas de estacionamentos de sao paulo marcelo gait metade da queda do faturamento dos estacionamentos tem a ver com a crise ; ja `` a outra metade esta relacionada ao maior uso dos aplicativos [ como a uber ] e a melhoria da mobilidade urbana de uma forma geral com o aumento do uso do onibus por causa das faixas e do maior uso da bicicleta '' . o outro lado dessa historia mais dificil de perceber e a liberacao de terra bem localizada para a producao de moradia . a maioria dos estacionamentos foi gravada pelo plano diretor como zonas especiais de interesse social ( zeis ) destinadas a programas habitacionais e com o iptu progressivo no tempo a funcao social dessa terra tera de ser observada mais dia menos dia . e por essa conexao que tanto o plano municipal de mobilidade urbana quanto o plano diretor de sao paulo foram premiados internacionalmente . pena que o momento historico nao favoreca debates muito aprofundados .,174,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQA8ggRDCp2-clBq&url=http%3A%2F%2Ff.i.uol.com.br%2Ffolha%2Fesporte%2Fimages%2F141781173.jpeg&_nc_hash=AQA1Jx5JLtOgFS-v,2224,2,5,41,1,120,True
2017-04-21T15:05:59+0000,904277726319518_1390136971066922,nest seman pucsp particip program aul public parc oper mund tvt bat pap sobr cidad pod ser democrat inclus program vai ar proxim seman assim sair compartilh voc,nesta semana estive na puc-sp participando do programa aula publica uma parceria do opera mundi e da tvt . batemos um papo sobre como as cidades podem ser mais democraticas e inclusivas . o programa vai ao ar nas proximas semanas e assim que sair compartilho com voces .,90,added_photos,https://scontent-gru2-1.xx.fbcdn.net/v/t1.0-9/s720x720/18033074_1390136921066927_2509603068978479756_n.jpg?_nc_cat=107&_nc_sid=110474&_nc_ohc=-TeJN2GukSEAX-AfHse&_nc_ht=scontent-gru2-1.xx&_nc_tp=7&oh=9eb289d304731f2f1e5d455bb21ed4ef&oe=5EAC6684,1882,3,10,0,1,227,True
2017-04-19T18:55:00+0000,904277726319518_1388251487922137,ontem cerimon colaca grau alun fundaca getuli varg alegr ser escolh patron turm administraca public agradec formand convit bom particip voc dess moment sucess,ontem estive na cerimonia de colacao de grau dos alunos da fundacao getulio vargas . tive a alegria de ser escolhido o patrono da turma de administracao publica . agradeco aos formandos pelo convite foi muito bom participar com voces desse momento . sucesso !,99,added_photos,https://scontent-gru2-2.xx.fbcdn.net/v/t31.0-0/p180x540/17991353_1388251487922137_2344261398651156099_o.jpg?_nc_cat=105&_nc_sid=2d5d41&_nc_ohc=0_gT_JhJMlgAX8NGDh1&_nc_ht=scontent-gru2-2.xx&_nc_tp=6&oh=b7b893004c12232a5d148497332f9a00&oe=5EAF0546,2221,6,14,0,0,271,True
2017-04-16T13:38:09+0000,904277726319518_1385134351567184,x comed ontem ana estel teatr fre canec assist pec x comed luci maur filh brun mazz debor lamm thalit caraut fabiul nasciment text interpretaco adorav cas che val pen,5x comedia ontem fui com ana estela ao teatro frei caneca assistir a peca `` 5x comedia '' com lucio mauro filho bruno mazzeo debora lamm thalita carauta e fabiula nascimento . textos e interpretacoes adoraveis . casa cheia . valeu a pena .,47,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t31.0-0/p180x540/17973603_1385134351567184_5908893973856918414_o.jpg?_nc_cat=101&_nc_sid=2d5d41&_nc_ohc=RqPFzQQpXeAAX-lqNHf&_nc_ht=scontent-gru1-1.xx&_nc_tp=6&oh=c13c7dd5212ffc79a8c775b8eae63f1b&oe=5EADF0DC,2779,3,7,0,0,200,True
2017-04-13T14:28:20+0000,904277726319518_1382240351856584,entrev dei estada hoj,entrevista que eu dei ao estadao de hoje .,146,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t31.0-8/s720x720/17834227_1382240351856584_3826741878107901505_o.jpg?_nc_cat=108&_nc_sid=2d5d41&_nc_ohc=qOpeqlqASv8AX8DcTeN&_nc_ht=scontent-gru1-1.xx&_nc_tp=7&oh=dba4712d017f0915b5550ee2405fec63&oe=5EAD4F6B,1615,2,10,0,0,122,True
2017-04-10T20:41:18+0000,904277726319518_1379456415468311,participaca event harvard dei palestr convit univers columb nov iorqu sobr desafi inov megac sao paul,depois da participacao no evento de harvard dei uma palestra a convite da universidade de columbia em nova iorque sobre os desafios de se inovar em uma megacidade como sao paulo .,117,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t1.0-9/s720x720/17862808_1379456415468311_5453711515360959949_n.jpg?_nc_cat=103&_nc_sid=2d5d41&_nc_ohc=eiVubaF8AMUAX-o0nu-&_nc_ht=scontent-gru1-1.xx&_nc_tp=7&oh=0fbe7134585cb608a70f5f703ac6eb76&oe=5EAF5F36,2809,2,34,0,1,324,True
2017-04-08T22:53:55+0000,904277726319518_1377499478997338,pessoal hoj particip mes brazil conferenc harvard eua import ocasia discut rum pais acredit brasil histor conjug meritocrac manc sistem cast bastant proeminent permites mobil individual exist estratificaca tao rig imped cast aproxim distanc segment soc permanec constant pais embor individu outr poss mud segment ascend nao pod faz dess exceco individu alivi conscienc histor faz reform profund brasil logic pervers perpetu desigualdad precis romp nao foc volt nao enfrent desafi histor import pro futur pais,pessoal hoje participei de uma mesa na brazil conference em harvard nos eua . uma importante ocasiao para discutirmos os rumos do nosso pais . eu acredito que o brasil historicamente conjuga uma meritocracia manca com um `` sistema de castas '' bastante proeminente . ou seja permite-se a mobilidade individual mas existe uma estratificacao tao rigida que impede as castas de se aproximarem . a distancia entre os segmentos sociais permanece constante no pais embora um individuo ou outro possa mudar de segmento e ascender . mas nos nao podemos fazer dessas excecoes individuais um alivio para a nossa consciencia historica de que nos temos que fazer reformas profundas no brasil . e essa logica perversa que perpetua as desigualdades que precisamos romper . se nos nao estivermos com o foco voltado para isso nao enfrentaremos os desafios historicos mais importantes pro futuro do nosso pais .,292,added_photos,https://scontent-gru2-2.xx.fbcdn.net/v/t31.0-0/p180x540/17855161_1377499478997338_1524440655217537393_o.jpg?_nc_cat=106&_nc_sid=2d5d41&_nc_ohc=Gjx0T64VTI0AX-kYADs&_nc_ht=scontent-gru2-2.xx&_nc_tp=6&oh=2d36c4a7da38cc8ba3e0e6e47c198dfe&oe=5EAEB476,3619,2,26,1,1,347,True
2017-04-08T01:56:15+0000,904277726319518_1376623269084959,gilbert gil yamandu cost encontr mit harvard,gilberto gil e yamandu costa no encontro de mit e harvard .,289,added_video,https://scontent-gru2-1.xx.fbcdn.net/v/t15.5256-10/s1080x2048/17837935_1376645905749362_3925503214081802240_n.jpg?_nc_cat=109&_nc_sid=ad6a45&_nc_ohc=1PvAg5_e1k4AX8qfjeL&_nc_ht=scontent-gru2-1.xx&_nc_tp=7&oh=c0645fcbc79d7f3de6bf482674ab18a7&oe=5EAC84ED,2287,8,54,0,2,715,True
2017-04-04T10:13:08+0000,904277726319518_1372727602807859,verdad filh temp organizaca mundial saud recomend tod prefeit planet reduz veloc maxim vias urban porqu cienc demonstr signific men congestion men acident men poluica portant saud fisic mental nao menor pretensa argument racion fac diferenc optar obscurant acredit instituico serv hoj politicag ajam favor verdad bom sab cienc men rest mund avanc fronteir,a verdade e filha do tempo por que a organizacao mundial da saude recomendou a todos os prefeitos do planeta que reduzissem a velocidade maxima das vias urbanas ? porque a ciencia demonstrou que isso significava menos congestionamentos menos acidentes menos poluicao e portanto mais saude fisica e mental . nao tenho a menor pretensao de que argumentos racionais facam diferenca para aqueles que optaram pelo obscurantismo . nem acredito que as instituicoes que servem hoje a politicagem ajam em favor da verdade . mas e bom saber que a ciencia pelo menos no resto do mundo avanca sem fronteiras .,12794,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQDBOAVQpzWx83XQ&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKyMGZN9hL2iFLXwLF27D_JM6CEx1lj9xUoYgQ1_Uuq1Thx2o8IRD_BHusg5C3IyagRn_1gYYq3VDGu9fqgQHaGvH_oNX4zJ3YNTGvGRe9terK1lrWFrm2pxx8XRjQAAG1PZeqiZd4zYx1OKRPCWnKG&_nc_hash=AQAypmSnHoCWM45O,29844,123,116,3140,307,1325,True
2017-04-01T15:19:20+0000,904277726319518_1367426143338005,mat bacan sobr atrat natur regia parelheir extrem sul sao paul ali cri pol ecotur inclu lei incent fic garant demarcaca terr indigen defin regia are rural volt agricultur aliment organ inclu merend escol foment desenvolv sustentavel part projet agricultur urban premi bloomberg philanthropi ano pass clar entreg obra hospital parelheir aguard ha anos val pen visit,materia bacana sobre os atrativos naturais da regiao de parelheiros no extremo sul de sao paulo . ali : criamos o polo de ecoturismo incluindo uma lei de incentivos ficais ; garantimos a demarcacao das terras indigenas ; definimos a regiao como area rural voltada a agricultura de alimentos organicos incluidos na merenda escolar ; fomentamos o desenvolvimento sustentavel a partir do projeto de agricultura urbana premiado pela bloomberg philanthropies no ano passado ; e claro entregamos 80 % da obra do hospital de parelheiros aguardado ha 30 anos ! vale a pena a visita !,850,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQDBVe89UuwZbtfy&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLnPYG5bVcgXCcyRBPJtt_MDuublbbm5-TfgHcCP7Co3IWT42SbND_UAenB4fO6sidajePBPxVV5_LpfQRJDhnEOc_G3f90AC_HRQQ89FaJsXOyhIs_jQU1AVA8FAfOFXRsV0IhNr_O9yQ5dbqyNies&_nc_hash=AQB1l4zLZ5XAtSqV,5082,5,100,1,0,541,True
2017-03-28T14:22:16+0000,904277726319518_1366309763449643,bel horizont dei aul magn alun escol arquitetur ufmg convers sobr leg deix sao paul pont vist urbanist comec aprovaca planodiretor agradec mineir recepca otim estar voc,estive em belo horizonte e dei a aula magna para os alunos da escola de arquitetura da ufmg . conversamos sobre o legado que deixamos para sao paulo do ponto de vista urbanistico a comecar pela aprovacao do plano-diretor . agradeco aos mineiros pela recepcao . foi otimo estar com voces .,65,added_photos,https://scontent-gru2-1.xx.fbcdn.net/v/t1.0-0/p180x540/17523250_1366309763449643_812604100211036415_n.jpg?_nc_cat=109&_nc_sid=2d5d41&_nc_ohc=KQ1JIrbU96QAX_P5QlT&_nc_ht=scontent-gru2-1.xx&_nc_tp=6&oh=b09c8d8b482891957ba78855d015d5e3&oe=5EACDFF6,2658,2,32,1,0,291,True
2017-03-27T11:04:21+0000,904277726319518_1365216116892341,gilbert dimenstein procur inclu regia bec batman program ruas abert adesa projet imediat part dai equip cet ilum sub etc mobiliz pouc dias projet lanc import alem paulist outr ruas abert doming mud relaca pesso cidad reeduc olhar convivi interaca pouc resistenc vao send venc negoci cultur floresc cidad humaniz boa seman,quando gilberto dimenstein me procurou para incluir a regiao do beco do batman no programa ruas abertas minha adesao ao projeto foi imediata . a partir dai as equipes da cet ilume sub etc . foram mobilizadas . em pouco mais de 30 dias o projeto foi lancado . e importante que alem da paulista outras ruas sejam abertas aos domingos para mudar a relacao das pessoas com a cidade . reeducar o olhar para o convivio e a interacao . aos poucos as resistencias vao sendo vencidas . os negocios e a cultura florescem . a cidade se humaniza . boa semana !,288,shared_story,https://scontent-gru1-1.xx.fbcdn.net/v/t45.1600-4/17860396_6067116702347_8889760284634251264_n.png?_nc_ohc=ALjTBSu9GYUAX_ZGfhL&_nc_ht=scontent-gru1-1.xx&oh=e51e6e24e76cf00e1285f5a18d7b46a6&oe=5EAF7D51,5010,2,15,1,1,639,True
2017-03-26T12:53:25+0000,904277726319518_1364298840317402,aind mes mulh compartilh ultim entrev ana estel primeiradam rec public privilegi acompanhal tao pert,ainda no mes da mulher compartilho a ultima entrevista de ana estela como primeira-dama recem publicada . privilegio acompanha-la de tao perto .,140,shared_story,https://scontent-gru2-2.xx.fbcdn.net/v/t45.1600-4/17860964_6067116702547_8885257359316746240_n.png?_nc_ohc=3IjTcYbewlAAX9Kl1M_&_nc_ht=scontent-gru2-2.xx&oh=9093ae2db73928e217569d2c8296b536&oe=5EACF7BD,2840,2,9,0,1,346,True
2017-03-24T10:32:47+0000,904277726319518_1362249813855638,financ cidad import sab diant ment esta send veicul red soc sobr financ cidad receb tecnic prefeitur quadr compar situaca estad comparaca choc div cidad correspond receit anual div estad enquant div cidad caiu estad sub superavit financeir cidad sobr despes med mensal estad superavit cidad pass estad cai final compromet receit estad folh salari cheg enquant prefeitur ating apen tod reajust dad durant gesta fim final tant estad prefeitur dispunh mes despes caix cas prefeitur equival r bilho verdad mund posverdad ate dad balanc audit respect tribun cont pod sofr tortur,financas da cidade : e importante saber diante de mentiras que estao sendo veiculadas nas redes sociais sobre as financas da cidade recebi de tecnicos da prefeitura um quadro comparativo com a situacao do estado . a comparacao choca : 1 ) em 2012 a divida da cidade correspondia a 197 % da sua receita anual e a divida do estado a 154 % . em 2016 enquanto a divida da cidade caiu para 92 % a do estado subiu para 176 % . 2 ) em 2012 o superavit financeiro da cidade sobre a despesa media mensal foi de 83 % ; o do estado 90 % . em 2016 o superavit da cidade passou para 84 % e o do estado cai para 32 % . 3 ) ao final de 2016 o comprometimento da receita do estado com a folha de salario chegava a 46 % enquanto o da prefeitura atingia apenas 37 % com todos os reajustes dados durante a nossa gestao . 4 ) por fim ao final de 2016 tanto estado como prefeitura dispunham de 1 3 mes de despesa em caixa o que no caso da prefeitura equivale a r $ 5 5 bilhoes . essa e a verdade mas no mundo da pos-verdade ate dados de balanco auditados pelos respectivos tribunais de contas podem sofrer tortura .,714,mobile_status_update,None,4040,5,8,59,10,174,True
